Date,Last,Settlement Price
08/23/00,1510.2,1510.2
08/22/00,1507.5,1507.5
08/21/00,1506.8,1506.8
08/18/00,1500.8,1500.8
08/17/00,1503.6,1503.6
08/16/00,1491.5,1491.5
08/15/00,1494.8,1494.8
08/14/00,1498.1,1498.1
08/11/00,1478.5,1478.5
08/10/00,1474.3,1474.3
08/09/00,1481,1481
08/08/00,1491.7,1491.7
08/07/00,1486.2,1486.2
08/04/00,1471.7,1471.7
08/03/00,1461.5,1461.5
08/02/00,1452.5,1452.5
08/01/00,1447.5,1447.5
07/31/00,1438.9,1438.9
07/28/00,1432,1432
07/27/00,1463.7,1463.7
07/26/00,1469,1469
07/25/00,1484.5,1484.5
07/24/00,1481.4,1481.4
07/21/00,1489.5,1489.5
07/20/00,1516.2,1516.2
07/19/00,1500.3,1500.3
07/18/00,1511.5,1511.5
07/17/00,1522,1522
07/14/00,1524,1524
07/13/00,1509.5,1509.5
07/12/00,1505.7,1505.7
07/11/00,1494.7,1494.7
07/10/00,1491.5,1491.5
07/07/00,1494.7,1494.7
07/06/00,1473.7,1473.7
07/05/00,1463.3,1463.3
07/03/00,1490.5,1490.5
06/30/00,1468.1,1468.1
06/29/00,1458,1458
06/28/00,1471.2,1471.2
06/27/00,1471,1471
06/26/00,1479,1479
06/23/00,1463.5,1463.5
06/22/00,1476.3,1476.3
06/21/00,1498.6,1498.6
06/20/00,1499,1499
06/19/00,1504.5,1504.5
06/16/00,1488,1488
06/15/00,1497.5,1497.5
06/14/00,1498,1498
06/13/00,1494.5,1494.5
06/12/00,1469,1469
06/09/00,1484.5,1484.5
06/08/00,1489,1489
06/07/00,1472,1472
06/06/00,1463,1463
06/05/00,1470.5,1470.5
06/02/00,1476,1476
06/01/00,1451.5,1451.5
05/31/00,1422.2,1422.2
05/30/00,1427.2,1427.2
05/26/00,1381.3,1381.3
05/25/00,1389,1389
05/24/00,1401.7,1401.7
05/23/00,1382.6,1382.6
05/22/00,1403.8,1403.8
05/19/00,1415,1415
05/18/00,1442,1442
05/17/00,1456.7,1456.7
05/16/00,1471.7,1471.7
05/15/00,1457.7,1457.7
05/12/00,1430.7,1430.7
05/11/00,1415,1415
05/10/00,1387.8,1387.8
05/09/00,1419.8,1419.8
05/08/00,1430,1430
05/05/00,1439,1439
05/04/00,1423.2,1423.2
05/03/00,1422.5,1422.5
05/02/00,1450.5,1450.5
05/01/00,1476.9,1476.9
04/28/00,1460,1460
04/27/00,1467.3,1467.3
04/26/00,1475.5,1475.5
04/25/00,1489.2,1489.2
04/24/00,1437,1437
04/20/00,1447.2,1447.2
04/19/00,1440.3,1440.3
04/18/00,1452.7,1452.7
04/17/00,1412.7,1412.7
04/14/00,1367.5,1367.5
04/13/00,1456,1456
04/12/00,1476.7,1476.7
04/11/00,1519,1519
04/10/00,1521.5,1521.5
04/07/00,1529,1529
04/06/00,1516.5,1516.5
04/05/00,1505.5,1505.5
04/04/00,1519.5,1519.5
04/03/00,1528.2,1528.2
03/31/00,1515.3,1515.3
03/30/00,1504.3,1504.3
03/29/00,1530.5,1530.5
03/28/00,1530.2,1530.2
03/27/00,1538.5,1538.5
03/24/00,1555.4,1555.4
03/23/00,1544,1544
03/22/00,1517.5,1517.5
03/21/00,1507.5,1507.5
03/20/00,1478.1,1478.1
03/17/00,1489,1489
03/16/00,1478,1478
03/15/00,1413.2,1413.2
03/14/00,1380,1380
03/13/00,1401.5,1401.5
03/10/00,1417.8,1417.8
03/09/00,1422.5,1422.5
03/08/00,1366.2,1366.2
03/07/00,1351.8,1351.8
03/06/00,1395,1395
03/03/00,1410.7,1410.7
03/02/00,1384.9,1384.9
03/01/00,1385,1385
02/29/00,1372,1372
02/28/00,1347.7,1347.7
02/25/00,1338.1,1338.1
02/24/00,1355.3,1355.3
02/23/00,1365.2,1365.2
02/22/00,1349,1349
02/18/00,1353.3,1353.3
02/17/00,1385.5,1385.5
02/16/00,1392.8,1392.8
02/15/00,1410,1410
02/14/00,1398.7,1398.7
02/11/00,1396.8,1396.8
02/10/00,1419.2,1419.2
02/09/00,1418.3,1418.3
02/08/00,1446.2,1446.2
02/07/00,1427.3,1427.3
02/04/00,1431.5,1431.5
02/03/00,1436.4,1436.4
02/02/00,1415.5,1415.5
02/01/00,1416.8,1416.8
01/31/00,1401,1401
01/28/00,1366.5,1366.5
01/27/00,1409.8,1409.8
01/26/00,1415.4,1415.4
01/25/00,1418.6,1418.6
01/24/00,1411.8,1411.8
01/21/00,1453.7,1453.7
01/20/00,1457,1457
01/19/00,1472.5,1472.5
01/18/00,1469.5,1469.5
01/14/00,1478,1478
01/13/00,1458.5,1458.5
01/12/00,1442,1442
01/11/00,1454.3,1454.3
01/10/00,1475,1475
01/07/00,1460.5,1460.5
01/06/00,1404,1404
01/05/00,1413.5,1413.5
01/04/00,1411.8,1411.8
01/03/00,1466.8,1466.8
