Date,Price
04/25/14,22223.53
04/24/14,22562.8
04/23/14,22509.64
04/22/14,22730.68
04/17/14,22760.24
04/16/14,22696.01
04/15/14,22671.26
04/14/14,23038.8
2004/11/14,23003.64
2004/10/14,23186.96
2004/9/14,22843.17
2004/8/14,22596.97
2004/7/14,22377.15
2004/4/14,22510.08
2004/3/14,22565.08
2004/2/14,22523.94
2004/1/14,22448.54
03/31/14,22151.06
03/28/14,22065.53
03/27/14,21834.45
03/26/14,21887.75
03/25/14,21732.32
03/24/14,21846.45
03/21/14,21436.7
03/20/14,21182.16
03/19/14,21568.69
03/18/14,21583.5
03/17/14,21473.95
03/14/14,21539.49
03/13/14,21756.08
2003/12/14,21901.95
2003/11/14,22269.61
2003/10/14,22264.93
2003/7/14,22660.49
2003/6/14,22702.97
2003/5/14,22579.78
2003/4/14,22657.63
2003/3/14,22500.67
02/28/14,22836.96
02/27/14,22828.18
02/26/14,22437.44
02/25/14,22317.2
02/24/14,22388.56
02/21/14,22568.24
02/20/14,22394.08
02/19/14,22664.52
02/18/14,22587.72
02/17/14,22535.94
02/14/14,22298.41
02/13/14,22165.53
2002/12/14,22285.79
2002/11/14,21962.98
2002/10/14,21579.26
2002/7/14,21636.85
2002/6/14,21423.13
2002/5/14,21269.38
2002/4/14,21397.77
01/30/14,22035.42
01/29/14,22141.61
01/28/14,21960.64
01/27/14,21976.1
01/24/14,22450.06
01/23/14,22733.9
01/22/14,23082.25
01/21/14,23033.12
01/20/14,22928.95
01/17/14,23133.35
01/16/14,22986.41
01/15/14,22902
01/14/14,22791.28
01/13/14,22888.76
2001/10/14,22846.25
2001/9/14,22787.33
2001/8/14,22996.59
2001/7/14,22712.78
2001/6/14,22684.15
2001/3/14,22817.28
2001/2/14,23340.05
12/31/13,23306.39
12/30/13,23244.87
12/27/13,23243.24
12/24/13,23179.55
12/23/13,22921.56
12/20/13,22812.18
12/19/13,22888.75
12/18/13,23143.82
12/17/13,23069.23
12/16/13,23114.66
12/13/13,23245.96
2012/12/13,23218.12
2012/11/13,23338.24
2012/10/13,23744.19
2012/9/13,23811.17
2012/6/13,23743.1
2012/5/13,23712.57
